日期,中国:公开市场操作:货币净投放,中国:社会融资规模存量:同比,唐山:高炉开工率,中国:发电量:当月同比,中国:水泥价格指数,中国:30大中城市:成交面积:商品房,中国:二手房出售挂牌价指数,上海:地铁客运量,北京:地铁客运量,广州:地铁客运量,深圳:地铁客运量,中国:日均销量(当周厂家零售):乘用车,中国:出口金额:当月同比,中国:进口金额:当月同比,中国:PPI:生产资料:当月同比,中国:PPI:生活资料:当月同比,中国:平均批发价:猪肉,南华工业品指数,中国:CPI:当月同比
2024-08-01,,,,,116.45,29.061071,,1149.6,1175.59,989.7,972.72,,,,,,25.23,3890.24,
2024-07-31,,8.2,,2.5161,116.94,49.215648,,1163.8,1160.67,983.1,938.27,112423.0,6.93,6.67,-0.7,-1.0,25.16,3865.4,0.5
2024-07-30,,,,,116.92,32.461647,,1177.7,1061.79,972.1,954.56,,,,,,25.21,3810.36,
2024-07-29,,,,,117.8,29.986538,164.26,1189.3,1126.0,968.8,948.8,,,,,,25.35,3872.68,
2024-07-28,,,,,,22.281307,,743.4,668.9,713.7,691.07,65367.0,,,,,,,
2024-07-27,,,,,,18.152397,,849.2,768.47,736.4,689.25,,,,,,,,
2024-07-26,-1982.5,,91.07,,118.38,27.999048,,1206.4,1232.89,989.9,985.24,,,,,,25.22,3891.76,
2024-07-25,,,,,118.71,29.656458,,1189.4,1076.53,977.4,982.26,,,,,,25.2,3852.85,
2024-07-24,,,,,118.03,24.411429,,1194.9,1118.99,996.5,985.86,,,,,,25.08,3910.27,
2024-07-23,,,,,118.08,24.260196,,1174.9,1163.08,1003.5,982.67,,,,,,24.98,3904.05,
2024-07-22,,,,,118.45,20.603982,164.89,1166.8,1149.35,1009.4,979.88,,,,,,25.1,3952.71,
2024-07-21,,,,,,15.968846,,702.5,733.13,875.6,848.19,50941.0,,,,,,,
2024-07-20,,,,,,19.057871,,807.8,818.93,909.6,882.06,,,,,,,,
2024-07-19,11730.0,,91.31,,118.21,26.710146,,1229.0,1246.81,1067.0,1008.77,,,,,,24.87,3998.97,
2024-07-18,,,,,119.16,25.624748,,1203.9,1207.63,986.4,958.58,,,,,,25.04,4040.09,
2024-07-17,,,,,119.35,23.682307,,1223.7,1221.96,999.9,990.34,,,,,,24.87,4018.34,
2024-07-16,,,,,119.45,21.649108,,1221.3,1211.16,995.8,983.28,,,,,,24.93,4061.31,
2024-07-15,,,,,119.51,22.556844,165.06,1230.2,1179.15,1012.0,995.6,,,,,,24.68,4078.06,
2024-07-14,,,,,,20.063849,,760.6,778.96,830.1,852.41,43330.0,,,,,,,
2024-07-13,,,,,,21.628611,,817.7,783.22,892.2,888.63,,,,,,,,
2024-07-12,0.0,,90.17,,119.24,29.724438,,1229.8,1219.51,1042.2,1028.85,,,,,,24.73,4082.15,
2024-07-11,,,,,119.1,24.079624,,1173.3,1204.99,996.0,973.88,,,,,,24.79,4089.9,
2024-07-10,,,,,118.21,28.392968,,1194.1,1211.4,1011.3,972.8,,,,,,24.34,4048.88,
2024-07-09,,,,,116.97,25.03947,,1179.4,1203.37,1003.9,958.37,,,,,,24.49,4114.32,
2024-07-08,,,,,116.71,23.298781,165.24,1165.9,1173.74,999.4,958.07,,,,,,24.41,4103.08,
2024-07-07,,,,,,18.743084,,669.0,739.24,795.2,805.36,39189.0,,,,,,,
2024-07-06,,,,,,21.498556,,785.0,794.07,875.4,864.03,,,,,,,,
2024-07-05,-7400.0,,92.08,,116.78,29.693719,,1216.8,1238.71,1042.5,1023.0,,,,,,24.43,4145.42,
2024-07-04,,,,,116.62,29.488683,,1181.9,1184.67,938.8,907.79,,,,,,24.31,4184.87,
2024-07-03,,,,,117.14,25.13571,,1195.0,1197.21,937.2,929.45,,,,,,24.11,4203.48,
2024-07-02,,,,,117.46,22.515175,,1188.9,1177.83,919.6,919.1,,,,,,24.37,4166.71,
2024-07-01,,,,,117.46,44.005882,165.44,1178.8,1148.16,930.1,944.58,,,,,,24.31,4137.55,
2024-06-30,,8.1,,2.2595,,78.284723,,580.2,726.49,769.5,749.53,95403.0,8.45,-2.55,-0.8,-0.8,,,0.2
2024-06-29,,,,,,59.906672,,826.6,767.52,846.4,782.02,,,,,,,,
2024-06-28,3520.0,,93.53,,117.66,72.48373,,1243.4,1235.98,1017.0,970.56,,,,,,24.21,4120.2,
2024-06-27,,,,,117.68,52.022222,,1170.4,1148.34,927.7,886.82,,,,,,24.25,4077.05,
2024-06-26,,,,,117.42,56.965412,,1159.8,1142.47,915.4,895.65,,,,,,24.38,4108.56,
2024-06-25,,,,,117.4,44.755158,,1160.3,1124.28,898.0,888.98,,,,,,24.39,4085.03,
2024-06-24,,,,,117.74,31.563748,166.51,1183.2,1118.66,910.6,886.3,,,,,,24.38,4059.8,
2024-06-23,,,,,,27.397907,,637.4,670.22,789.3,726.28,64632.0,,,,,,,
2024-06-22,,,,,,29.934459,,759.5,727.88,887.1,795.08,,,,,,,,
2024-06-21,3900.0,,93.53,,117.76,32.347831,,1197.8,1194.69,1030.7,965.45,,,,,,24.55,4088.2,
2024-06-20,,,,,117.96,44.216094,,1174.4,1129.16,925.1,887.59,,,,,,24.56,4118.57,
2024-06-19,,,,,117.94,36.433049,,1154.9,1118.78,915.2,894.61,,,,,,24.67,4108.77,
2024-06-18,,,,,117.89,35.335785,,1212.0,1109.65,903.6,883.08,,,,,,24.8,4079.71,
2024-06-17,,,,,117.48,27.06796,166.64,1191.9,1103.3,921.6,896.34,,,,,,24.82,4066.13,
2024-06-16,,,,,,21.003424,,695.0,649.3,724.0,692.13,45707.0,,,,,,,
2024-06-15,,,,,,24.766116,,782.5,715.18,751.8,668.89,,,,,,,,
2024-06-14,-20.0,,94.66,,117.6,34.167272,,1234.7,1169.49,971.1,903.43,,,,,,24.45,4117.89,
2024-06-13,,,,,117.25,31.589719,,1180.7,1081.9,900.6,872.7,,,,,,24.64,4113.36,
2024-06-12,,,,,117.22,31.363523,,1169.6,1090.75,909.8,876.91,,,,,,24.55,4124.7,
2024-06-11,,,,,117.34,24.981548,,1156.6,1098.23,932.6,882.2,,,,,,24.6,4101.17,
2024-06-10,,,,,,11.048239,166.84,664.8,627.69,890.2,810.23,36010.0,,,,,,,
2024-06-09,,,,,,11.997813,,743.9,657.42,817.5,674.62,,,,,,,,
2024-06-08,,,,,,17.444679,,797.7,755.97,846.8,767.22,,,,,,,,
2024-06-07,-6040.0,,93.89,,116.86,30.647947,,1241.4,1190.64,1071.6,952.81,,,,,,24.17,4139.71,
2024-06-06,,,,,116.58,34.969072,,1181.8,1119.53,925.0,879.29,,,,,,23.97,4125.81,
2024-06-05,,,,,116.85,32.136052,,1156.5,1096.09,889.0,856.54,,,,,,23.89,4084.47,
2024-06-04,,,,,116.49,22.840194,,1168.8,1082.02,879.0,861.69,,,,,,23.56,4121.86,
2024-06-03,,,,,115.99,23.081964,166.94,1166.5,1082.77,850.7,834.09,,,,,,23.19,4160.63,
2024-06-02,,,,,,13.386974,,701.9,666.1,793.7,724.69,,,,,,,,
2024-06-01,,,,,,18.749404,,830.9,780.54,696.5,723.95,,,,,,,,
2024-05-31,6040.0,8.4,94.66,2.3,113.82,47.206667,,1200.1,1192.88,983.3,922.54,95507.0,7.42,2.11,-1.6,-0.8,22.66,4236.34,0.3
2024-05-30,,,,,113.3,41.869956,,1164.1,1092.25,903.4,868.09,,,,,,22.21,4270.03,
2024-05-29,,,,,112.53,37.525264,,1193.7,1091.93,905.1,885.8,,,,,,22.09,4323.97,
2024-05-28,,,,,112.31,35.251656,,1213.6,1094.12,887.0,865.83,,,,,,21.89,4273.32,
2024-05-27,,,,,112.09,33.748004,168.01,1139.0,1098.32,880.6,872.4,,,,,,21.66,4272.78,
2024-05-26,,,,,,21.628169,,697.9,738.03,772.7,726.52,48340.0,,,,,,,
2024-05-25,,,,,,19.501769,,835.9,599.65,887.2,767.8,,,,,,,,
2024-05-24,-20.0,,94.66,,111.08,32.743107,,1260.0,1189.15,975.8,914.64,,,,,,21.2,4271.88,
2024-05-23,,,,,111.35,31.371146,,1191.8,1093.62,862.6,853.68,,,,,,20.83,4246.74,
2024-05-22,,,,,111.46,33.850314,,1207.2,1110.27,905.6,875.64,,,,,,20.83,4308.9,
2024-05-21,,,,,110.66,31.020193,,1190.2,1114.95,873.7,833.02,,,,,,20.67,4288.06,
2024-05-20,,,,,108.08,31.878061,168.3,1205.8,1130.68,875.6,873.15,,,,,,20.7,4296.31,
2024-05-19,,,,,,19.897839,,748.9,683.6,773.2,686.23,48658.0,,,,,,,
2024-05-18,,,,,,19.268089,,864.4,786.22,916.9,811.19,,,,,,,,
2024-05-17,20.0,,94.66,,108.1,32.73763,,1265.3,1196.73,1036.7,960.21,,,,,,20.76,4244.06,
2024-05-16,,,,,108.12,32.114093,,1203.2,1105.31,922.5,887.65,,,,,,20.55,4180.08,
2024-05-15,,,,,107.56,35.584756,,1216.1,1115.13,916.0,918.96,,,,,,20.56,4135.11,
2024-05-14,,,,,107.49,29.074537,,1197.2,1095.91,904.1,886.98,,,,,,20.33,4142.88,
2024-05-13,,,,,107.51,28.953399,168.38,1190.6,1098.48,913.0,876.36,,,,,,20.32,4164.42,
2024-05-12,,,,,,23.633111,,754.5,696.45,776.0,717.1,46584.0,,,,,,,
2024-05-11,,,,,107.13,27.439197,,1066.1,1101.57,995.1,961.45,,,,,,20.41,,
2024-05-10,-4400.0,,90.7,,107.14,34.574659,,1206.0,1090.92,950.3,894.41,,,,,,20.46,4163.25,
2024-05-09,,,,,107.83,32.570818,,1189.3,1093.61,906.3,877.23,,,,,,20.42,4143.64,
2024-05-08,,,,,108.05,25.888735,,1207.2,1104.52,887.2,868.15,,,,,,20.45,4133.08,
2024-05-07,,,,,107.97,24.674499,,1174.7,1096.81,894.6,865.89,,,,,,20.38,4188.31,
2024-05-06,,,,,107.98,25.258513,168.57,1166.3,1076.93,913.2,868.09,,,,,,20.52,4202.72,
2024-05-05,,,,,,4.791735,,662.6,675.36,855.6,722.57,,,,,,,,
2024-05-04,,,,,,3.650401,,741.8,721.57,723.0,520.64,,,,,,,,
2024-05-03,4400.0,,,,,3.635377,,887.5,765.26,897.0,795.16,,,,,,,,
2024-05-02,,,,,,4.632821,,923.8,806.16,968.1,811.64,,,,,,,,
2024-05-01,,,,,,13.413871,,893.1,829.28,1008.2,728.01,,,,,,,,
2024-04-30,,8.3,,3.1,108.1,43.799979,,1179.0,1233.3,1096.9,958.87,81568.0,1.33,8.32,-3.1,-0.9,20.27,4196.3,0.3
2024-04-29,,,,,107.84,30.829552,169.17,1172.8,1123.7,910.1,863.75,,,,,,20.22,4201.99,
2024-04-28,,,,,107.76,37.078217,,1048.9,1086.15,823.1,836.19,,,,,,20.53,,
2024-04-27,,,,,,22.949595,,769.2,715.51,759.4,671.57,,,,,,,,
2024-04-26,0.0,,89.04,,107.83,38.253484,,1256.3,1185.7,959.9,898.9,,,,,,20.48,4224.84,
2024-04-25,,,,,107.75,37.157623,,1214.9,1134.03,895.7,842.91,,,,,,20.54,4193.21,
2024-04-24,,,,,107.76,28.036133,,1255.8,1146.94,924.9,870.54,,,,,,20.74,4183.62,
2024-04-23,,,,,107.8,30.123912,,1196.6,1133.71,865.2,799.7,,,,,,20.55,4120.46,
2024-04-22,,,,,107.8,24.441915,169.92,1199.6,1129.27,895.2,844.56,,,,,,20.52,4164.51,
2024-04-21,,,,,,17.033041,,775.2,737.25,646.2,537.57,48033.0,,,,,,,
2024-04-20,,,,,,23.356263,,893.0,830.36,746.0,727.99,,,,,,,,
2024-04-19,-20.0,,90.97,,107.8,31.28484,,1283.0,1216.65,1006.8,929.25,,,,,,20.65,4183.9,
2024-04-18,,,,,108.07,30.346782,,1244.1,1134.14,893.7,844.81,,,,,,20.72,4160.37,
2024-04-17,,,,,107.56,23.84483,,1136.9,1134.34,934.4,882.29,,,,,,20.64,4149.71,
2024-04-16,,,,,107.32,33.679331,,1193.4,1132.39,948.8,815.0,,,,,,20.75,4103.41,
2024-04-15,,,,,107.2,26.216066,170.18,1212.0,1122.84,952.1,894.25,,,,,,20.72,4137.74,
2024-04-14,,,,,,14.232315,,705.3,662.28,868.7,756.13,38825.0,,,,,,,
2024-04-13,,,,,,15.971924,,866.9,830.22,978.2,824.67,,,,,,,,
2024-04-12,-3940.0,,91.85,,106.01,38.034387,,1249.8,1222.22,1073.4,968.51,,,,,,20.6,4136.55,
2024-04-11,,,,,106.01,24.068791,,1215.6,1145.44,939.2,882.15,,,,,,20.69,4112.42,
2024-04-10,,,,,104.56,30.369,,1230.3,1098.42,920.2,890.63,,,,,,20.45,4092.82,
2024-04-09,,,,,104.59,28.685338,,1228.7,1124.74,903.6,872.06,,,,,,20.56,4075.41,
2024-04-08,,,,,104.7,28.758228,170.47,1138.4,1102.91,858.3,854.0,,,,,,20.46,4036.47,
2024-04-07,,,,,104.94,24.540347,,1062.5,1079.11,824.4,828.96,,,,,,20.44,,
2024-04-06,,,,,,6.999623,,719.2,732.58,676.4,558.03,34273.0,,,,,,,
2024-04-05,-4440.0,,90.56,,,7.359796,,846.1,839.42,686.1,723.83,,,,,,,,
2024-04-04,,,,,,6.537669,,792.0,823.47,828.8,820.84,,,,,,,,
2024-04-03,,,,,104.91,25.065048,,1226.4,1240.35,1055.4,945.17,,,,,,20.37,3967.66,
2024-04-02,,,,,104.63,25.284403,,1147.0,1119.28,904.3,864.95,,,,,,20.39,3964.05,
2024-04-01,,,,,104.8,25.741028,170.55,1205.5,1112.03,896.9,869.4,,,,,,20.49,3957.27,
2024-03-31,,8.7,,2.8,,37.9074,,738.7,738.0,780.7,693.39,95829.0,-7.68,-2.01,-3.5,-1.0,,,0.1
2024-03-30,,,,,,38.780523,,932.6,830.32,870.0,802.65,,,,,,,,
2024-03-29,8280.0,,89.05,,105.45,77.158733,,1331.8,1217.66,1049.5,983.1,,,,,,20.46,3926.1,
2024-03-28,,,,,105.41,62.933437,,1185.0,1109.57,933.9,889.41,,,,,,20.41,3933.0,
2024-03-27,,,,,105.59,44.174907,,1205.9,1104.56,907.9,886.16,,,,,,20.34,3922.56,
2024-03-26,,,,,105.61,34.500238,,1210.4,1112.84,901.4,876.61,,,,,,20.53,3954.1,
2024-03-25,,,,,105.76,35.640758,171.76,1170.2,1107.29,905.4,882.55,,,,,,20.26,3988.53,
2024-03-24,,,,,,20.898526,,704.7,662.01,844.1,777.86,47128.0,,,,,,,
2024-03-23,,,,,,23.49381,,819.6,807.87,927.2,831.09,,,,,,,,
2024-03-22,-170.0,,89.05,,105.84,40.252084,,1299.2,1205.24,1037.4,964.95,,,,,,20.31,4005.88,
2024-03-21,,,,,106.23,36.526286,,1230.5,1101.66,924.2,886.41,,,,,,20.21,4038.67,
2024-03-20,,,,,106.11,36.470968,,1238.2,1121.13,931.7,894.62,,,,,,20.06,4019.2,
2024-03-19,,,,,106.14,28.038177,,1205.4,1098.15,915.5,860.82,,,,,,20.11,4025.6,
2024-03-18,,,,,105.87,25.149565,171.96,1167.1,1098.97,920.5,881.9,,,,,,20.08,3991.86,
2024-03-17,,,,,,17.124541,,683.8,694.67,853.6,780.11,49045.0,,,,,,,
2024-03-16,,,,,,19.376195,,845.4,755.14,938.6,841.42,,,,,,,,
2024-03-15,-110.0,,89.05,,106.17,30.91758,,1268.9,1188.39,1028.1,965.82,,,,,,20.27,3980.6,
2024-03-14,,,,,106.63,24.971447,,1179.2,1090.94,891.9,880.01,,,,,,20.12,3958.08,
2024-03-13,,,,,106.62,25.501794,,1192.1,1096.24,895.1,882.88,,,,,,20.01,3956.8,
2024-03-12,,,,,106.31,23.44321,,1195.3,1090.93,962.3,892.79,,,,,,19.96,3972.48,
2024-03-11,,,,,106.74,22.442996,172.2,1150.8,1086.67,900.9,838.63,,,,,,19.89,3953.75,
2024-03-10,,,,,,15.58404,,734.8,659.62,674.7,611.97,35490.0,,,,,,,
2024-03-09,,,,,,13.529489,,819.4,731.86,829.6,718.01,,,,,,,,
2024-03-08,-11140.0,,89.83,,106.95,22.460266,,1339.0,1242.93,1083.4,1024.0,,,,,,20.1,4017.36,
2024-03-07,,,,,106.95,18.867798,,1204.4,1095.09,843.0,869.94,,,,,,20.17,4002.13,
2024-03-06,,,,,106.99,22.175829,,1183.9,1103.18,901.7,865.77,,,,,,20.14,3984.84,
2024-03-05,,,,,107.06,18.988154,,1110.2,1078.61,905.4,864.17,,,,,,20.07,3984.38,
2024-03-04,,,,,107.41,18.184311,172.35,1119.8,1092.62,880.7,862.46,,,,,,20.03,4011.49,
2024-03-03,,,,,,11.287295,,717.4,657.94,792.5,691.93,,,,,,,,
2024-03-02,,,,,,11.871194,,801.0,735.09,824.3,706.63,,,,,,,,
2024-03-01,6320.0,,92.62,,107.19,22.048287,,1243.0,1192.69,977.2,922.15,,,,,,20.14,3988.85,
2024-02-29,,9.0,,,107.29,31.668754,,1104.7,1104.2,880.2,850.45,57845.0,6.25,-8.06,-3.4,-0.9,20.36,4004.38,0.7
2024-02-28,,,,,107.29,40.329911,,1103.5,1100.63,900.3,859.03,,,,,,20.31,3994.0,
2024-02-27,,,,,107.01,22.627047,,1154.4,1090.42,894.3,850.45,,,,,,20.42,4005.0,
2024-02-26,,,,,106.94,19.303562,173.04,1131.6,1088.22,890.5,844.47,,,,,,20.67,3948.67,
2024-02-25,,,,,,12.217124,,609.3,646.58,734.2,647.58,38862.0,,,,,,,
2024-02-24,,,,,,12.252334,,627.0,708.82,841.3,756.68,,,,,,,,
2024-02-23,-8410.0,,92.62,,106.91,17.879193,,1111.5,1123.26,923.3,878.38,,,,,,20.93,4000.46,
2024-02-22,,,,,107.13,17.385473,,1049.0,1065.71,852.9,805.2,,,,,,21.07,3991.76,
2024-02-21,,,,,106.82,13.624608,,1016.2,1120.26,849.9,801.38,,,,,,21.08,3962.75,
2024-02-20,,,,,106.82,14.554377,,1026.97,1032.84,825.2,772.09,,,,,,21.37,3951.03,
2024-02-19,,,,,107.12,10.85086,173.64,1027.8,958.95,795.3,750.75,,,,,,22.05,3980.33,
2024-02-18,,,,,107.08,7.375609,,874.8,823.85,756.0,682.87,,,,,,22.37,,
2024-02-17,,,,,,1.018435,,567.1,546.08,596.3,492.13,26323.0,,,,,,,
2024-02-16,,,92.62,,,0.503557,,557.2,538.42,550.1,424.91,,,,,,,,
2024-02-15,,,,,,0.423137,,405.1,540.48,515.4,380.7,,,,,,,,
2024-02-14,,,,,,0.605978,,533.9,534.32,504.1,366.68,,,,,,,,
2024-02-13,,,,,,0.607591,,490.5,536.26,481.5,341.92,,,,,,,,
2024-02-12,,,,,,0.258043,174.14,493.9,485.93,465.7,348.34,,,,,,,,
2024-02-11,,,,,,1.24922,,463.9,421.69,419.8,339.43,,,,,,,,
2024-02-10,,,,,,1.568876,,406.4,322.33,456.7,291.47,,,,,,,,
2024-02-09,-4170.0,,92.62,,,3.258192,,395.8,273.2,363.1,222.46,,,,,,22.96,,
2024-02-08,,,,,,11.878689,,638.9,530.57,474.9,322.3,,,,,,22.97,3984.57,
2024-02-07,,,,,107.34,17.208032,,776.3,714.91,576.8,418.56,,,,,,22.91,3944.27,
2024-02-06,,,,,107.34,22.887748,,869.1,848.72,714.3,539.66,,,,,,22.79,3935.73,
2024-02-05,,,,,107.46,17.797434,174.28,968.0,917.99,756.0,613.58,,,,,,22.45,3933.69,
2024-02-04,,,,,107.81,21.847514,,856.6,908.89,740.3,650.66,54289.0,,,,,22.17,,
2024-02-03,,,,,,12.333612,,600.8,634.66,703.3,610.77,,,,,,,,
2024-02-02,-2300.0,,92.62,,107.82,33.120479,,1090.0,1081.53,878.5,808.67,,,,,,21.79,3942.6,
2024-02-01,,,,,107.96,37.019358,,1056.4,1069.67,881.0,828.17,,,,,,21.55,3985.99,
2024-01-31,,9.5,,,108.49,35.748248,,1091.1,1102.28,895.0,831.81,110803.0,7.69,15.61,-3.0,-1.1,21.2,4015.09,-0.8
2024-01-30,,,,,108.67,27.854485,,1098.6,1101.16,888.0,839.27,,,,,,21.19,4034.16,
2024-01-29,,,,,108.82,29.454332,174.4,1137.0,1104.42,891.7,853.1,,,,,,20.62,4081.61,
2024-01-28,,,,,,16.843335,,703.7,667.43,701.0,658.23,68599.0,,,,,,,
2024-01-27,,,,,,25.760385,,777.3,734.25,762.1,731.42,,,,,,,,
2024-01-26,4100.0,,90.09,,108.93,27.823826,,1169.6,1159.65,946.3,912.81,,,,,,20.37,4068.7,
2024-01-25,,,,,109.44,29.098131,,1139.5,1120.06,895.5,863.41,,,,,,20.05,4053.07,
2024-01-24,,,,,109.68,25.802039,,1119.7,1119.06,871.4,855.23,,,,,,20.11,4047.5,
2024-01-23,,,,,109.71,26.899905,,1106.0,1104.48,849.1,826.14,,,,,,19.81,4022.84,
2024-01-22,,,,,109.74,24.599776,174.85,1113.6,1092.59,900.8,878.62,,,,,,19.85,3976.83,
2024-01-21,,,,,,18.813739,,637.2,614.25,781.4,750.5,62827.0,,,,,,,
2024-01-20,,,,,,23.53862,,705.1,711.01,829.0,806.08,,,,,,,,
2024-01-19,13400.0,,90.09,,109.79,30.003397,,1174.0,1159.84,975.0,954.65,,,,,,19.89,3977.12,
2024-01-18,,,,,110.9,32.336899,,1142.0,1117.73,917.2,893.57,,,,,,19.97,3969.51,
2024-01-17,,,,,111.11,35.6286,,1184.9,1119.08,919.0,892.99,,,,,,19.84,3935.6,
2024-01-16,,,,,111.31,28.404876,,1169.2,1123.93,930.3,886.92,,,,,,19.71,3956.55,
2024-01-15,,,,,112.08,22.49121,174.9,1161.8,1121.49,927.4,891.16,,,,,,19.78,3941.34,
2024-01-14,,,,,,14.31517,,700.7,639.76,781.4,740.6,58513.0,,,,,,,
2024-01-13,,,,,,12.587202,,799.6,702.23,845.9,798.48,,,,,,,,
2024-01-12,-1890.0,,90.87,,112.15,25.491004,,1229.1,1185.56,996.8,945.04,,,,,,19.62,3959.79,
2024-01-11,,,,,112.23,25.915446,,1174.8,1126.84,925.4,881.06,,,,,,19.81,3962.96,
2024-01-10,,,,,112.4,32.790905,,1154.0,1115.0,923.3,874.14,,,,,,19.83,3929.5,
2024-01-09,,,,,112.51,33.078024,,1157.7,1105.06,898.9,865.24,,,,,,19.83,3951.63,
2024-01-08,,,,,113.0,31.361562,174.96,1144.5,1101.36,904.1,871.56,,,,,,19.79,3974.98,
2024-01-07,,,,,,15.076404,,630.7,580.38,723.5,701.32,54012.0,,,,,,,
2024-01-06,,,,,,19.86267,,727.5,645.35,805.7,754.74,,,,,,,,
2024-01-05,-24230.0,,92.77,,113.06,39.965224,,1196.9,1153.13,967.2,922.14,,,,,,20.04,4002.3,
2024-01-04,,,,,113.14,29.002364,,1136.8,1085.94,883.3,850.55,,,,,,20.23,4042.97,
2024-01-03,,,,,113.2,23.932331,,1135.4,1086.72,883.8,850.17,,,,,,20.28,4045.41,
2024-01-02,,,,,113.32,32.343562,,1130.1,1089.96,895.2,858.56,,,,,,20.26,4053.91,
2024-01-01,,,,,,11.865957,175.02,732.3,656.78,956.4,821.62,,,,,,,,
2023-12-31,,9.5,,7.9617,,29.020474,,866.3,754.82,1081.0,1015.38,119441.0,2.147524,0.287854,-3.3,-1.2,,,-0.3
2023-12-30,,,,,,41.695904,,791.8,738.36,898.1,847.48,,,,,,,,
2023-12-29,12570.0,,92.77,,113.37,65.737361,,1213.9,1201.66,1061.7,970.34,,,,,,20.45,4005.96,
2023-12-28,,,,,113.38,80.491084,,1147.3,1112.15,907.4,872.6,,,,,,20.47,4045.18,
2023-12-27,,,,,113.45,73.322179,,1158.6,1105.23,890.1,870.68,,,,,,20.3,4075.43,
2023-12-26,,,,,113.79,54.549108,,1151.0,1099.79,892.1,871.15,,,,,,20.45,4046.47,
2023-12-25,,,,,113.42,49.964915,176.0,1174.3,1112.2,925.7,909.33,,,,,,20.51,4038.3,
2023-12-24,,,,,,34.874231,,759.7,627.69,808.1,737.88,83244.0,,,,,,,
2023-12-23,,,,,,30.887293,,786.3,664.56,814.4,688.89,,,,,,,,
2023-12-22,3060.0,,93.67,,113.03,48.199296,,1192.8,1174.69,1014.9,891.32,,,,,,20.62,4073.19,
2023-12-21,,,,,113.03,47.890321,,1121.2,1081.39,870.1,807.8,,,,,,20.54,4046.66,
2023-12-20,,,,,113.03,61.651658,,1160.8,1084.9,880.2,820.43,,,,,,20.39,4013.59,
2023-12-19,,,,,113.06,50.407866,,1096.5,1084.23,859.8,812.9,,,,,,20.24,3975.86,
2023-12-18,,,,,113.13,40.96309,176.17,1096.7,1089.44,879.6,814.84,,,,,,20.12,3981.39,
2023-12-17,,,,,,26.219468,,646.4,561.54,762.6,646.47,66770.0,,,,,,,
2023-12-16,,,,,,29.376776,,716.3,611.0,841.3,726.19,,,,,,,,
2023-12-15,1990.0,,88.57,,113.03,46.059923,,1176.8,1125.7,995.3,902.25,,,,,,20.06,3972.09,
2023-12-14,,,,,112.66,40.996997,,1172.1,1117.32,874.0,818.99,,,,,,20.02,3947.64,
2023-12-13,,,,,112.71,42.810794,,1148.2,1068.55,876.5,821.11,,,,,,19.93,3929.61,
2023-12-12,,,,,112.77,40.686082,,1137.1,1101.44,878.7,817.05,,,,,,19.89,4035.65,
2023-12-11,,,,,113.65,33.560614,176.33,1114.4,1148.73,891.2,823.62,,,,,,19.83,4018.53,
2023-12-10,,,,,,31.877481,,654.9,581.97,838.4,708.72,47475.0,,,,,,,
2023-12-09,,,,,,28.349081,,820.4,670.61,925.5,760.37,,,,,,,,
2023-12-08,-10590.0,,86.91,,113.7,38.235169,,1240.2,1133.76,1045.1,909.19,,,,,,20.02,4026.82,
2023-12-07,,,,,113.64,42.287568,,1160.7,1049.19,911.6,823.67,,,,,,19.96,3982.26,
2023-12-06,,,,,113.9,37.115894,,1158.3,1046.54,871.7,816.86,,,,,,20.06,3968.27,
2023-12-05,,,,,113.64,31.494558,,1160.0,1044.07,890.3,817.93,,,,,,20.16,3931.42,
2023-12-04,,,,,113.53,30.925409,176.53,1136.2,1042.83,897.1,817.65,,,,,,20.14,3945.54,
2023-12-03,,,,,,19.028608,,695.8,600.11,836.2,716.37,,,,,,,,
2023-12-02,,,,,,20.34472,,797.0,645.14,899.5,764.94,,,,,,,,
2023-12-01,-310.0,,88.57,,113.53,41.036531,,1228.8,1124.42,1025.5,910.19,,,,,,20.19,3997.0,
2023-11-30,,9.4,,8.4,113.13,74.115158,,1162.7,1043.6,901.2,816.62,168133.0,0.693013,-0.563534,-3.4,-1.2,20.19,4016.72,-0.5
2023-11-29,,,,,113.04,49.588166,,1174.4,1041.93,884.7,821.76,,,,,,20.4,3983.34,
2023-11-28,,,,,112.92,41.426975,,1171.6,1051.79,898.0,823.38,,,,,,20.41,3971.63,
2023-11-27,,,,,111.21,30.854491,177.38,1164.5,1050.11,912.0,828.64,,,,,,20.27,3995.96,
2023-11-26,,,,,,20.354006,,735.8,609.41,896.9,765.03,59276.0,,,,,,,
2023-11-25,,,,,,23.893539,,834.6,650.24,971.3,786.1,,,,,,,,
2023-11-24,4060.0,,92.53,,110.21,41.363429,,1243.0,1139.18,1052.1,914.99,,,,,,19.89,4015.9,
2023-11-23,,,,,110.32,33.217876,,1179.1,1044.53,925.6,828.04,,,,,,20.16,3980.01,
2023-11-22,,,,,110.3,36.806667,,1196.0,1073.14,911.9,830.61,,,,,,20.26,4024.66,
2023-11-21,,,,,111.0,38.152251,,1199.2,1077.0,905.1,833.75,,,,,,20.15,4018.86,
2023-11-20,,,,,111.0,39.522894,177.95,1191.3,1081.55,911.4,827.45,,,,,,20.43,4046.0,
2023-11-19,,,,,,21.571648,,746.5,663.51,874.1,742.77,62291.0,,,,,,,
2023-11-18,,,,,,19.736282,,861.9,724.11,967.9,793.02,,,,,,,,
2023-11-17,5110.0,,92.53,,110.94,46.807887,,1285.7,1178.13,1050.7,920.33,,,,,,20.26,4002.54,
